title,artist,year,chart_position,weeks_on_chart,tempo,energy,loudness,danceability,acousticness,speechiness,instrumentalness,valence
when i think of you,janet jackson,1986,32,1,117.45383522727272,0.3713389805385044,-27.003135681152344,0.2636422216892242,0.0,0.2375145405530929,0.6437281891703606,0.6973831573089996
these dreams,heart,1986,33,1,78.30255681818181,0.6447519029889788,-17.433683395385742,0.2687126100063324,0.0,0.3698650002479553,0.445202499628067,0.6681701452081853
live to tell,madonna,1986,35,1,73.828125,0.3214269365583147,-28.750057220458984,0.1564432233572006,0.0,0.1962427943944931,0.7056358084082603,0.0939170837402343
mad about you,belinda carlisle,1986,36,1,143.5546875,0.5024897984095982,-22.412857055664062,0.2534604370594024,0.0,0.8919385075569153,0.0,0.7795437186104911
something about you,level 42,1986,37,1,103.359375,0.5651464189801897,-20.21987533569336,0.3074283301830292,0.0,1.0,0.0,0.7059422302246093
venus,bananarama,1986,38,1,83.35433467741936,0.7014472688947405,-15.449345588684082,0.2958643734455108,0.0,1.0,0.0,0.1903344566591324
dancing on the ceiling,lionel richie,1986,39,1,135.99917763157896,0.2112871442522321,-32.604949951171875,0.2424719333648681,0.0,1.0,0.0,0.2051128094895441
conga,miami sound machine,1986,40,1,123.046875,0.5306941441127232,-21.425704956054688,0.3537415564060211,0.0,0.8905932307243347,0.0,0.7412392752511161
true colors,cyndi lauper,1986,41,1,172.265625,0.41870972769601,-25.34515953063965,0.2020023912191391,0.0,0.2610657811164856,0.6084013283252716,0.8243111419677734
danger zone,kenny loggins,1986,42,1,78.30255681818181,0.5948450360979353,-19.180423736572266,0.2280367463827133,0.0,1.0,0.0,0.1581887718299766
what have you done for me lately,janet jackson,1986,43,1,117.45383522727272,0.6113816397530693,-18.601642608642575,0.3371343314647674,0.0,1.0,0.0,0.2453916891519125
no one is to blame,howard jones,1986,44,1,184.5703125,0.4446184975760324,-24.438352584838867,0.2119955420494079,0.0,0.3843136429786682,0.4235295355319977,0.855860083443778
lets go all the way,sly fox,1986,45,1,99.38401442307692,0.4558244977678571,-24.046142578125,0.2398677617311477,0.0,1.0,0.0,0.1755592161744505
words get in the way,miami sound machine,1986,47,1,78.30255681818181,0.5955194745744977,-19.156818389892575,0.2747647166252136,0.0,0.3176461160182953,0.5235308259725571,0.6583236595252892
walk of life,dire straits,1986,49,1,161.4990234375,0.4256946563720703,-25.10068702697754,0.165332019329071,0.0,0.1377322971820831,0.7934015542268753,0.8026368386404855
amanda,boston,1986,50,1,123.046875,0.2670293535505022,-30.653972625732425,0.1825004667043686,0.0,0.455271452665329,0.3170928210020065,0.6885063171386718
two of hearts,stacey q,1986,51,1,129.19921875,0.4129975455147879,-25.545085906982425,0.2941018342971802,0.0,1.0,0.0,0.7308835492815291
crush on you,the jets,1986,52,1,123.046875,0.4299442291259766,-24.95195198059082,0.4186522662639618,0.0,1.0,0.0,0.2210892922537667
if you leave,orchestral manoeuvres in the dark,1986,53,1,117.45383522727272,0.6930538722446986,-15.743114471435549,0.255745381116867,0.0,0.8520330190658569,0.0,0.2617261356502384
invisible touch,genesis,1986,54,1,129.19921875,0.6040570940290179,-18.858001708984375,0.2463551610708236,0.0,1.0,0.0,0.769095458984375
the sweetest taboo,sade,1986,55,1,123.046875,0.2229513985770089,-32.19670104980469,0.2662877142429352,0.0,1.0,0.0,0.6796907261439732
what you need,inxs,1986,56,1,117.45383522727272,0.7291929517473493,-14.478246688842772,0.2159059792757034,0.0,0.8131521344184875,0.0,0.2689539515507685
talk to me,stevie nicks,1986,57,1,103.359375,0.73326963697161,-14.335562705993652,0.2243831604719162,0.0,0.4990524053573608,0.2514213919639587,0.7395668738228934
nasty,janet jackson,1986,58,1,103.359375,0.4122296469552176,-25.571962356567383,0.3163278698921203,0.0,1.0,0.0,0.675358875819615
your love,the outfield,1986,62,1,86.1328125,0.5214642660958426,-21.748750686645508,0.2620143592357635,0.0,0.4675523638725281,0.2986714541912079,0.6602917371477399
im your man,wham!,1986,63,1,129.19921875,0.6036991664341518,-18.870529174804688,0.2435021847486496,0.0,1.0,0.0,0.2690238734654018
perfect way,scritti politti,1986,64,1,103.359375,0.2788330623081752,-30.240842819213867,0.2462079674005508,0.0,0.9410571455955504,0.0,0.1486795588902064
living in america,james brown,1986,65,1,112.34714673913044,0.645687484741211,-17.400938034057617,0.2803791463375091,0.0,0.7155212163925171,0.0,0.7413099542463788
word up,cameo,1986,68,1,117.45383522727272,0.5477761949811663,-20.82783317565918,0.3295595943927765,0.0,1.0,0.0,0.2326706001975319
why cant this be love,van halen,1986,69,1,89.10290948275862,0.5202908107212612,-21.78982162475586,0.2879551947116852,0.0,0.4678570330142975,0.2982144504785537,0.6664215396073064
typical male,tina turner,1986,71,1,107.666015625,0.6748462132045201,-16.380382537841797,0.2992286086082458,0.0,1.0,0.0,0.2371107046944754
tarzan boy,baltimora,1986,73,1,107.666015625,0.6649271828787667,-16.727548599243164,0.2525763213634491,0.0,1.0,0.0,0.7351268986293248
true blue,madonna,1986,76,1,117.45383522727272,0.7105220794677735,-15.13172721862793,0.3227720558643341,0.0,0.590203583240509,0.1146946251392364,0.2652197770948534
rumors,timex social club,1986,77,1,107.666015625,0.5923665182931083,-19.26717185974121,0.2987205386161804,0.0,0.5480991005897522,0.1778513491153717,0.220614765712193
life in a northern town,the dream academy,1986,78,1,80.74951171875,0.0,-41.87398147583008,0.1519923955202102,0.0,1.0,0.0,0.5444632393973214
bad boy,miami sound machine,1986,79,1,92.28515625,0.3446925027029855,-27.935762405395508,0.2560173571109772,0.0,0.6384814381599426,0.042277842760086,0.6381209782191686
sleeping bag,zz top,1986,80,1,112.34714673913044,0.5402907235281807,-21.089824676513672,0.2957161366939544,0.0,1.0,0.0,0.2202306020037728
tonight she comes,the cars,1986,81,1,143.5546875,0.6580543518066406,-16.968097686767578,0.2315447479486465,0.0,0.6749200820922852,0.0,0.8106566292898996
a love bizarre,sheila e.,1986,83,1,112.34714673913044,0.3679010118756975,-27.123464584350582,0.4279166758060455,0.0,1.0,0.0,0.6857526596732761
throwing it all away,genesis,1986,84,1,86.1328125,0.5846774509974888,-19.53628921508789,0.2230720669031143,0.0,0.2878331840038299,0.5682502239942551,0.6729343741280692
baby love,regina,1986,85,1,117.45383522727272,0.4310983385358538,-24.911558151245117,0.2968513071537018,0.0,1.0,0.0,0.7093350289084694
election day,arcadia,1986,86,1,112.34714673913044,0.4426047188895089,-24.508834838867188,0.2020936459302902,0.0,1.0,0.0,0.7006934010760384
nikita,elton john,1986,87,1,86.1328125,0.5965583801269532,-19.12045669555664,0.2749184966087341,0.0,0.5050336718559265,0.2424494922161102,0.675310559953962
take me home,phil collins,1986,88,1,117.45383522727272,0.2551253727504185,-31.07061195373535,0.3445391356945038,0.0,0.3725807666778564,0.4411288499832153,0.1741404357513824
walk this way,run-d.m.c.,1986,89,1,107.666015625,0.6028412410191127,-18.900556564331055,0.3420659303665161,0.0,1.0,0.0,0.222709710257394
sweet love,anita baker,1986,90,1,172.265625,0.6316808973039899,-17.89116859436035,0.2007325291633606,0.0,0.6020873188972473,0.096869021654129,0.3669053758893694
your wildest dreams,the moody blues,1986,91,1,99.38401442307692,0.2916301727294922,-29.792943954467773,0.1667687445878982,0.3198753804642404,0.1138873472809791,0.8291689790785313,0.6427203511667776
spies like us,paul mccartney,1986,92,1,95.703125,0.4895115443638393,-22.867095947265625,0.2283542603254318,0.0,0.8734992742538452,0.0,0.6744090053013393
object of my desire,starpoint,1986,93,1,117.45383522727272,0.395402581351144,-26.16090965270996,0.2948355376720428,0.0,1.0,0.0,0.2021958774715275
dreamtime,daryl hall,1986,94,1,123.046875,0.5592532566615513,-20.426136016845703,0.1942149251699447,0.0,1.0,0.0,0.2469510977608817
tender love,force m.d.'s,1986,95,1,143.5546875,0.4044364929199219,-25.844722747802734,0.1795008033514022,0.0,0.3706347942352295,0.4440478086471557,0.7599330575125558
king for a day,thompson twins,1986,96,1,107.666015625,0.609356198992048,-18.67253303527832,0.2423638701438903,0.0,0.7845557928085327,0.0,0.7240127018519811
love will conquer all,lionel richie,1986,97,1,86.1328125,0.3197550637381417,-28.80857276916504,0.160059705376625,0.0,0.3562357127666473,0.465646430850029,0.6199498966761998
a different corner,george michael,1986,98,1,67.99958881578948,0.5279319218226841,-21.522382736206055,0.1599025577306747,0.4151683778737853,0.0274391304701566,0.958841304294765,0.6227283603983714
ill be over you,toto,1986,99,1,80.74951171875,0.4758196149553571,-23.3463134765625,0.2069603949785232,0.0,0.3032407760620117,0.5451388359069824,0.6396271623883929
go home,stevie wonder,1986,100,1,117.45383522727272,0.4042072296142578,-25.852746963500977,0.4143771231174469,0.0,0.3898071348667145,0.4152892976999283,0.7039568071241503
alone,heart,1987,2,1,89.10290948275862,0.2735519409179687,-30.425682067871097,0.1993598192930221,0.0,0.0881690829992294,0.8677463755011559,0.1170737656466479
shake you down,gregory abbott,1987,3,1,95.703125,0.5127354213169643,-22.05426025390625,0.2738224565982818,0.0,0.2900202870368957,0.5649695694446564,0.1790537806919643
i wanna dance with somebody,whitney houston,1987,4,1,117.45383522727272,0.5646705082484654,-20.23653221130371,0.281410276889801,0.0,1.0,0.0,0.7360494628509918
nothings gonna stop us now,starship,1987,5,1,95.703125,0.6800387791224889,-16.19864273071289,0.2154319882392883,0.0,0.9632484316825868,0.0,0.7125144522530692
cest la vie,robbie nevil,1987,6,1,103.359375,0.5787477765764509,-19.74382781982422,0.3050456345081329,0.0,1.0,0.0,0.2086625017438616
here i go again,whitesnake,1987,7,1,86.1328125,0.3802589961460658,-26.690935134887695,0.1652057468891143,0.0,0.4327868223190307,0.3508197665214538,0.6320506831577846
the way it is,bruce hornsby & the range,1987,8,1,112.34714673913044,0.590646961757115,-19.327356338500977,0.1774824857711792,0.0204066313425163,0.284506618976593,0.5732400715351105,0.7303018496495597
livin on a prayer,bon jovi,1987,10,1,123.046875,0.3795998164585658,-26.714006423950195,0.1832955628633499,0.0,0.2666256725788116,0.6000614911317825,0.2110204097202846
la bamba,los lobos,1987,11,1,151.99908088235293,0.5255150386265346,-21.60697364807129,0.2083662301301956,0.0,0.5049391984939575,0.2425912022590637,0.8022438953303489
everybody have fun tonight,wang chung,1987,12,1,129.19921875,0.574319566999163,-19.898815155029297,0.2767162024974823,0.0,0.658857524394989,0.0117137134075164,0.763147953578404
dont dream its over,crowded house,1987,13,1,161.4990234375,0.5959197998046875,-19.142807006835938,0.2158790230751037,0.0,0.2667129933834076,0.5999305099248886,0.8366818673270089
always,atlantic starr,1987,14,1,129.19921875,0.6519324166434152,-17.18236541748047,0.2005511671304702,0.0,0.3324870467185974,0.5012694299221039,0.7786705235072545
looking for a new love,jody watley,1987,16,1,107.666015625,0.5425313132149833,-21.011404037475582,0.3068680465221405,0.0,0.698239266872406,0.0,0.2106477246965681
i think were alone now,tiffany,1987,18,1,129.19921875,0.4863897596086775,-22.97635841369629,0.4099689424037933,0.0,1.0,0.0,0.2455619921003069
mony mony live,billy idol,1987,19,1,143.5546875,0.3218438829694475,-28.735464096069336,0.1701629012823104,0.0,1.0,0.0,0.2434145355224609
at this moment,billy vera & the beaters,1987,20,1,80.74951171875,0.2296749114990234,-31.96137809753418,0.1880972534418106,0.0,0.3428167402744293,0.485774889588356,0.5903982216971262
the lady in red,chris de burgh,1987,21,1,75.99954044117646,0.5028480529785156,-22.400318145751953,0.279204785823822,0.0,0.5446606874465942,0.1830089688301086,0.6348543401125099
didnt we almost have it all,whitney houston,1987,22,1,129.19921875,0.4048799787248884,-25.829200744628903,0.203030988574028,0.0,0.437127023935318,0.344309464097023,0.7292600359235492
i still havent found what im looking for,u2,1987,23,1,99.38401442307692,0.4733268192836216,-23.43356132507324,0.2993789911270141,0.0,0.1946698278188705,0.7079952582716942,0.6790596804776035
notorious,duran duran,1987,25,1,107.666015625,0.3527969360351562,-27.65210723876953,0.2528517544269562,0.0,1.0,0.0,0.1727008492606027
only in my dreams,debbie gibson,1987,26,1,123.046875,0.5114519936697823,-22.099180221557617,0.2872898280620575,0.0,1.0,0.0,0.737390845162528
the time of my life,bill medley & jennifer warnes,1987,27,1,112.34714673913044,0.0,-41.473533630371094,0.1648112386465072,0.0,0.4159797430038452,0.3760303854942322,0.6121724572981366
the next time i fall,peter cetera,1987,28,1,117.45383522727272,0.6638377053397042,-16.76568031311035,0.1807161569595337,0.0,0.2811305522918701,0.5783041715621948,0.7558829022692396
lean on me,club nouveau,1987,29,1,143.5546875,0.3522697993687221,-27.670557022094727,0.1627864986658096,0.0,0.8806246519088745,0.0,0.7494997188023158
open your heart,madonna,1987,30,1,112.34714673913044,0.5575050354003906,-20.487323760986328,0.2816377580165863,0.0,1.0,0.0,0.7236734643782148
died in your arms,cutting crew,1987,32,1,123.046875,0.3082137516566685,-29.2125186920166,0.1986086815595626,0.0,0.2692481279373169,0.5961278080940247,0.1967431967599051
heart and soul,t'pau,1987,33,1,89.10290948275862,0.3589632306780134,-27.43628692626953,0.2212762832641601,0.0,0.4394378960132599,0.3408431559801101,0.6341560235986569
you keep me hangin on,kim wilde,1987,34,1,123.046875,0.5502722603934151,-20.74047088623047,0.3436076641082763,0.0,0.1978837251663208,0.7031744122505188,0.2451548985072544
keep your hands to yourself,the georgia satellites,1987,35,1,112.34714673913044,0.299829592023577,-29.505964279174805,0.2451898604631424,0.0,1.0,0.0,0.6721383757028521
i knew you were waiting,aretha franklin & george michael,1987,36,1,107.666015625,0.5749697549002512,-19.87605857849121,0.2774562537670135,0.0,0.740807294845581,0.0,0.7171354130336217
control,janet jackson,1987,37,1,135.99917763157896,0.2159826006208147,-32.440608978271484,0.18153977394104,0.0,0.1768562346696853,0.734715647995472,0.2060519007632607
u got the look,prince,1987,38,1,123.046875,0.0,-46.3786735534668,0.1641508191823959,0.0,1.0,0.0,0.6351004464285714
land of confusion,genesis,1987,40,1,117.45383522727272,0.6877325330461774,-15.929361343383787,0.2682527899742126,0.0,0.9781448245048524,0.0,0.7606618678105342
jacobs ladder,huey lewis & the news,1987,41,1,117.45383522727272,0.5163834708077567,-21.926578521728516,0.1939052492380142,0.0,1.0,0.0,0.7263920553628501
whos that girl,madonna,1987,42,1,103.359375,0.5117516653878348,-22.08869171142578,0.3267932534217834,0.0,0.8151692748069763,0.0,0.6952632795061384
you got it all,the jets,1987,43,1,83.35433467741936,0.6211490086146764,-18.259784698486328,0.2752763330936432,0.0,0.3606435358524322,0.4590346962213516,0.6742748046031196
touch me,samantha fox,1987,44,1,103.359375,0.5145073481968471,-21.99224281311035,0.2342046499252319,0.0,1.0,0.0,0.6958144160679408
i just cant stop loving you,michael jackson,1987,45,1,99.38401442307692,0.0,-45.48171615600586,0.1374722272157669,0.0,0.5477384924888611,0.1783922612667083,0.5843943166208792
causing a commotion,madonna,1987,46,1,117.45383522727272,0.5623391287667411,-20.318130493164062,0.31293985247612,0.0,1.0,0.0,0.2355831869546469
in too deep,genesis,1987,47,1,103.359375,0.6508760724748884,-17.219337463378906,0.2196188122034073,0.0,0.185860201716423,0.7212096974253654,0.2230881609235491
lets wait awhile,janet jackson,1987,48,1,86.1328125,0.3517511640276227,-27.688709259033203,0.2204632759094238,0.0,0.1700875461101532,0.7448686808347702,0.626349116734096
hip to be square,huey lewis & the news,1987,49,1,143.5546875,0.7357066835675921,-14.250266075134276,0.2500662803649902,0.0,0.7717797756195068,0.0,0.8261870956420898
will you still love me,chicago,1987,50,1,103.359375,0.4432095663888113,-24.4876651763916,0.1740187257528305,0.0,0.4378904700279236,0.3431642949581146,0.6815548597063337
little lies,fleetwood mac,1987,51,1,123.046875,0.497788347516741,-22.577407836914062,0.1973738670349121,0.0,0.2750643789768219,0.5874034315347672,0.2346581159319196
luka,suzanne vega,1987,52,1,123.046875,0.3844479152134487,-26.544322967529297,0.1980267316102981,0.0,0.6376323699951172,0.0435514450073242,0.7119900294712612
dont mean nothing,richard marx,1987,54,1,99.38401442307692,0.5053401947021484,-22.313093185424805,0.2313316315412521,0.0,0.8845499753952026,0.0,0.6854623555613089
songbird,kenny g,1987,55,1,67.99958881578948,0.1945338657924107,-33.191314697265625,0.2096569389104843,0.0,0.0963994488120079,0.8554008267819881,0.0560487491923167
carrie,europe,1987,56,1,135.99917763157896,0.5295692988804408,-21.46507453918457,0.1972579956054687,0.0,0.0946822464466095,0.8579766303300858,0.7687692404151859
dont disturb this groove,the system,1987,57,1,107.666015625,0.5415848323277065,-21.044530868530273,0.2764394879341125,0.0,0.945268988609314,0.0,0.7104584285191128
la isla bonita,madonna,1987,58,1,129.19921875,0.5793236868722098,-19.723670959472656,0.3874978125095367,0.0,1.0,0.0,0.7641487775530134
